"ID","wb_disbursements","wb_commitments","wb_transport_disbursements","wb_transport_disbursements_completed","number_wb_projects","number_wb_projects_transport","number_wb_incomplete_projects","wb_transport_disbursements_incompleted","number_wb_transport_projects_incompleted","china_aid","china_transport_aid","china_transport_aid_completed","number_china_projects","number_china_projects_transport"
25857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25859,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
25860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25861,6.72407726188438,7.202990511368,0,0,4,0,0,0,0,0,0,0,0,0
25862,2.32474302772982,9.13810469933333,2.32474302772982,0,2,2,2,2.32474302772982,2,0,0,0,0,0
25863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25864,1.02397814461379,2.28406009597586,0,0,1,0,0,0,0,0,0,0,0,0
25865,23.8655218750758,25.3552744599221,21.0154723164405,21.0154723164405,5,4,1,0,1,0,0,0,0,0
25866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26019,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
26020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26031,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
26032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26033,0,49.3916666666667,0,0,3,1,3,0,1,18.4166666666667,0,0,1,0
26034,1.97193580802667,18.165885272942,1.97193580802667,1.97193580802667,4,1,1,0,0,0,0,0,0,0
26035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26036,6.79392117468863,10.5664425983077,3.94387161605333,3.94387161605333,5,3,1,0,1,0,0,0,0,0
26037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26195,0,0,0,0,0,0,0,0,0,25,0,0,1,0
26196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26197,33.5201550447805,45.0214119075476,33.5201550447805,32.3577835309156,6,6,1,1.16237151386491,1,0,0,0,0,0
26198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26201,2.32474302772982,9.13810469933333,2.32474302772982,0,2,2,2,2.32474302772982,2,0,0,0,0,0
26202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26206,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
26207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26209,3.87402770324909,6.12058272036013,0,0,4,0,0,0,0,0,0,0,0,0
26210,3.87402770324909,5.202544442568,0,0,3,0,0,0,0,0,0,0,0,0
26211,12.2767019739,40.781417985106,12.2767019739,7.41712802745,3,2,1,4.85957394645,1,0,0,0,0,0
26212,10.04493128525,48.0584360514255,0,0,3,1,1,0,1,0,0,0,0,0
26213,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26216,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
26217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26218,1.97193580802667,2.06564579252444,1.97193580802667,1.97193580802667,1,1,0,0,0,0,0,0,0,0
26374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26378,11.2909874214945,29.1728122053688,11.2909874214945,10.1286159076296,3,3,1,1.16237151386491,1,0,0,0,0,0
26379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26385,0,0.221338680183571,0,0,1,0,1,0,0,0,0,0,0,0
26386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26389,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
26390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,3.87402770324909,5.202544442568,0,0,3,0,0,0,0,0,0,0,0,0
26393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26396,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
26397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26562,20.0115987134717,33.0035610807925,9.38906383547667,9.38906383547667,7,2,3,0,0,0,0,0,0,0
26563,1.97193580802667,2.06564579252444,1.97193580802667,1.97193580802667,1,1,0,0,0,0,0,0,0,0
26564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26572,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
26573,2.85004955863529,3.83652262438427,0,0,3,0,0,0,0,0,0,0,0,0
26574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26576,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
26577,8.69601306991105,10.1866745816846,1.97193580802667,1.97193580802667,6,1,0,0,0,0,0,0,0,0
26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26740,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
26741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26746,1.97193580802667,2.06564579252444,1.97193580802667,1.97193580802667,1,1,0,0,0,0,0,0,0,0
26747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26748,11.2909874214945,11.4605293044938,11.2909874214945,10.1286159076296,2,2,1,1.16237151386491,1,0,0,0,0,0
26749,13.4288826018289,15.8261750970183,13.2629232295212,12.1005517156563,4,3,2,1.16237151386491,1,0,0,0,0,0
26750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26759,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
26760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26762,3.87402770324909,6.12058272036013,0,0,4,0,0,0,0,0,0,0,0,0
26763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26764,0,0.221338680183571,0,0,1,0,1,0,0,0,0,0,0,0
26765,15.2218673714775,14.7232266591498,9.5217682542069,9.5217682542069,5,1,0,0,0,0,0,0,0,0
26766,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
26767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26932,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
26933,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
26934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26935,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
26936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26937,3.87402770324909,4.28450616477586,0,0,2,0,0,0,0,0,0,0,0,0
26938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26939,1.97193580802667,2.06564579252444,1.97193580802667,1.97193580802667,1,1,0,0,0,0,0,0,0,0
26940,11.2909874214945,25.2912456335538,11.2909874214945,10.1286159076296,3,2,2,1.16237151386491,1,0,0,0,0,0
26941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26948,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
26949,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
26950,5.70009911727059,4.91893041539213,0,0,3,0,0,0,0,0,0,0,0,0
26951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26953,0,0.221338680183571,0,0,1,0,1,0,0,0,0,0,0,0
26954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26956,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
26957,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
26958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27116,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
27117,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
27118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27122,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
27123,23.3915391371508,20.4176520518454,23.3915391371508,22.2291676232859,4,4,1,1.16237151386491,1,0,0,0,0,0
27124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27125,23.4673493156421,19.2484139056038,23.4673493156421,23.4673493156421,3,3,0,0,0,0,0,0,0,0
27126,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
27127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27128,9.5217682542069,8.88625796596552,9.5217682542069,9.5217682542069,1,1,0,0,0,0,0,0,0,0
27129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27135,3.87402770324909,5.202544442568,0,0,3,0,0,0,0,0,0,0,0,0
27136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27140,1.02397814461379,2.28406009597586,0,0,1,0,0,0,0,0,0,0,0,0
27141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27142,3.76940760417974,5.8184449160588,0.919358045544444,0,3,1,1,0.919358045544444,1,0,0,0,0,0
27143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27303,2.85004955863529,2.91848434659213,0,0,2,0,0,0,0,0,0,0,0,0
27304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27305,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
27306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27309,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
27310,33.8888310578272,36.9303969982312,33.7228716855195,33.7228716855195,7,6,1,0,0,0,0,0,0,0
27311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27313,1.97193580802667,2.06564579252444,1.97193580802667,1.97193580802667,1,1,0,0,0,0,0,0,0,0
27314,7.41712802745,5.85617617814167,7.41712802745,7.41712802745,1,1,0,0,0,0,0,0,0,0
27315,9.5217682542069,8.88625796596552,9.5217682542069,9.5217682542069,1,1,0,0,0,0,0,0,0,0
27316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27330,0.919358045544444,2.89996056946667,0.919358045544444,0,1,1,1,0.919358045544444,1,0,0,0,0,0
27331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27493,22.5819748429891,22.9210586089877,22.5819748429891,20.2572318152593,4,4,2,2.32474302772982,2,0,0,0,0,0
27494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27496,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
27497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27499,0,0.454545454545455,0,0,1,0,1,0,0,0,0,0,0,0
27500,14.4395000318006,21.9371583546778,3.81696515380556,3.81696515380556,3,1,1,0,0,0,0,0,0,0
27501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27514,0.919358045544444,2.89996056946667,0.919358045544444,0,1,1,1,0.919358045544444,1,0,0,0,0,0
27515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27677,24.5539106510158,25.9047426793042,24.5539106510158,22.2291676232859,6,5,2,2.32474302772982,2,0,0,0,0,0
27678,30.3858477228889,20.6744308644815,30.3858477228889,30.3858477228889,3,3,0,0,0,0,0,0,0,0
27679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27683,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
27684,3.87402770324909,4.28450616477586,0,0,2,0,0,0,0,0,0,0,0,0
27685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27696,1.02397814461379,2.28406009597586,0,0,1,0,0,0,0,0,0,0,0,0
27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27700,11.6034978136163,16.3552708850989,11.6034978136163,9.5217682542069,3,3,2,2.08172955940936,2,0,0,0,0,0
27701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27864,19.965677326071,46.5145300000587,15.587666257251,12.1005517156563,8,6,4,3.48711454159474,3,2000,0,0,4,0
27865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27867,5.00991717611429,28.3367575645714,0,0,1,0,1,0,0,0,0,0,0,0
27868,16.8313700041795,21.2495106792005,12.4533589353595,10.1286159076296,4,3,3,2.32474302772982,2,0,0,0,0,0
27869,45.88405678375,48.02130968025,45.88405678375,45.88405678375,1,1,0,0,0,0,0,0,0,0
27870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
27878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27881,0,0.221338680183571,0,0,1,0,1,0,0,0,0,0,0,0
27882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27885,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
27886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27887,28.2886945669152,77.4099290357346,27.9567758222998,21.0154723164405,11,9,7,6.94130350585936,5,518.416666666667,0,0,3,0
27888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27889,0.919358045544444,6.41662723613333,0.919358045544444,0,2,2,2,0.919358045544444,2,0,0,0,0,0
27890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28053,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
28054,10.1286159076296,24.6037598557022,10.1286159076296,10.1286159076296,2,2,0,0,0,0,0,0,0,0
28055,20.2572318152593,13.7829539096543,20.2572318152593,20.2572318152593,2,2,0,0,0,0,0,0,0,0
28056,42.4076691498095,55.0367685925293,11.2909874214945,10.1286159076296,7,3,5,1.16237151386491,2,0,0,0,0,0
28057,21.3359187067445,23.2910288073272,11.2909874214945,10.1286159076296,4,2,2,1.16237151386491,1,0,0,0,0,0
28058,10.1286159076296,6.89147695482716,10.1286159076296,10.1286159076296,1,1,0,0,0,0,0,0,0,0
28059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28060,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
28061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28066,2.85004955863529,2.0004460688,0,0,1,0,0,0,0,0,0,0,0,0
28067,9.5217682542069,9.80429624375765,9.5217682542069,9.5217682542069,2,1,0,0,0,0,0,0,0,0
28068,8.57949954131491,15.1654882680681,8.57949954131491,7.41712802745,4,2,2,1.16237151386491,1,0,0,0,0,0
28069,12.8220349484062,86.9487408080366,12.6560755760985,11.4937040622336,7,5,4,1.16237151386491,3,0,0,0,0,0
28070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28075,1.16237151386491,4.56905234966667,1.16237151386491,0,1,1,1,1.16237151386491,1,0,0,0,0,0
28076,0,3.51666666666667,0,0,1,1,1,0,1,0,0,0,0,0
28077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28242,30.3858477228889,20.6744308644815,30.3858477228889,30.3858477228889,3,3,0,0,0,0,0,0,0,0
28243,10.1286159076296,7.80951523261929,10.1286159076296,10.1286159076296,2,1,0,0,0,0,0,0,0,0
28244,20.2572318152593,13.7829539096543,20.2572318152593,20.2572318152593,2,2,0,0,0,0,0,0,0,0
28245,89.2410631275711,133.416626352585,89.2410631275711,88.3217050820267,6,4,2,0.919358045544444,2,0,0,0,0,0
28246,7.41712802745,50.7742144559338,7.41712802745,7.41712802745,3,1,1,0,0,500,0,0,1,0
28247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28254,0,0.918038277792135,0,0,1,0,0,0,0,0,0,0,0,0
28255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28257,6.66701471244085,7.34612505361111,3.81696515380556,3.81696515380556,3,1,1,0,0,0,0,0,0,0
