"","ID","x","y","tribeid","tribename"
"8781",31390,34.75,22.25,1,"ABABDA"
"8782",31391,34.75,22.75,1,"ABABDA"
"8783",31392,34.75,23.25,1,"ABABDA"
"8784",31393,34.75,23.75,1,"ABABDA"
"8785",31394,34.75,24.25,1,"ABABDA"
"8786",31395,34.75,24.75,1,"ABABDA"
"8787",31397,34.75,29.25,NA,NA
"8788",31398,34.75,29.75,NA,NA
"8789",31458,35.25,-24.25,153,"CHOPI"
"8790",31459,35.25,-23.75,153,"CHOPI"
"8791",31460,35.25,-23.25,282,"HLENGWE"
"8792",31461,35.25,-22.75,282,"HLENGWE"
"8793",31462,35.25,-22.25,282,"HLENGWE"
"8794",31463,35.25,-19.25,154,"CHUABO"
"8795",31464,35.25,-18.75,154,"CHUABO"
"8796",31465,35.25,-18.25,683,"SENA"
"8797",31466,35.25,-17.75,683,"SENA"
"8798",31467,35.25,-17.25,832,"ZIMBA"
"8799",31468,35.25,-16.75,616,"NYANJA"
"8800",31469,35.25,-16.25,616,"NYANJA"
"8801",31470,35.25,-15.75,616,"NYANJA"
"8802",31471,35.25,-15.25,817,"YAO"
"8803",31472,35.25,-14.75,817,"YAO"
"8804",31473,35.25,-14.25,817,"YAO"
"8805",31474,35.25,-13.75,817,"YAO"
"8806",31475,35.25,-13.25,817,"YAO"
"8807",31476,35.25,-12.75,817,"YAO"
"8808",31477,35.25,-12.25,817,"YAO"
"8809",31478,35.25,-11.75,817,"YAO"
"8810",31479,35.25,-11.25,504,"MATENGO"
"8811",31480,35.25,-10.75,504,"MATENGO"
"8812",31481,35.25,-10.25,476,"MAGWANGARA"
"8813",31482,35.25,-9.75,91,"BENA"
"8814",31483,35.25,-9.25,91,"BENA"
"8815",31484,35.25,-8.75,91,"BENA"
"8816",31485,35.25,-8.25,277,"HEHE"
"8817",31486,35.25,-7.75,277,"HEHE"
"8818",31487,35.25,-7.25,277,"HEHE"
"8819",31488,35.25,-6.75,243,"GOGO"
"8820",31489,35.25,-6.25,243,"GOGO"
"8821",31490,35.25,-5.75,243,"GOGO"
"8822",31491,35.25,-5.25,673,"SANDAWE"
"8823",31492,35.25,-4.75,739,"TATOGA"
"8824",31493,35.25,-4.25,302,"IRAQW"
"8825",31494,35.25,-3.75,302,"IRAQW"
"8826",31495,35.25,-3.25,497,"MASAI"
"8827",31496,35.25,-2.75,497,"MASAI"
"8828",31497,35.25,-2.25,497,"MASAI"
"8829",31498,35.25,-1.75,497,"MASAI"
"8830",31499,35.25,-1.25,497,"MASAI"
"8831",31500,35.25,-0.75,369,"KIPSIGI"
"8832",31501,35.25,-0.25,369,"KIPSIGI"
"8833",31502,35.25,0.25,567,"NANDI"
"8834",31503,35.25,0.75,567,"NANDI"
"8835",31504,35.25,1.25,722,"SUK"
"8836",31505,35.25,1.75,722,"SUK"
"8837",31506,35.25,2.25,783,"TURKANA"
"8838",31507,35.25,2.75,783,"TURKANA"
"8839",31508,35.25,3.25,783,"TURKANA"
"8840",31509,35.25,3.75,783,"TURKANA"
"8841",31510,35.25,4.25,783,"TURKANA"
"8842",31511,35.25,4.75,783,"TURKANA"
"8843",31512,35.25,5.25,768,"TOPOTHA"
"8844",31513,35.25,5.75,727,"SURI"
"8845",31514,35.25,6.25,727,"SURI"
"8846",31515,35.25,6.75,238,"GIMIRA"
"8847",31516,35.25,7.25,238,"GIMIRA"
"8848",31517,35.25,7.75,502,"MASONGO"
"8849",31518,35.25,8.25,796,"WALLAGA"
"8850",31519,35.25,8.75,796,"WALLAGA"
"8851",31520,35.25,9.25,796,"WALLAGA"
"8852",31521,35.25,9.75,796,"WALLAGA"
"8853",31522,35.25,10.25,97,"BERTA"
"8854",31523,35.25,10.75,97,"BERTA"
"8855",31524,35.25,11.25,256,"GUMUZ"
"8856",31525,35.25,11.75,256,"GUMUZ"
"8857",31526,35.25,12.25,657,"RUFFA"
"8858",31527,35.25,12.75,657,"RUFFA"
"8859",31528,35.25,13.25,657,"RUFFA"
"8860",31529,35.25,13.75,657,"RUFFA"
"8861",31530,35.25,14.25,697,"SHUKRIA"
"8862",31531,35.25,14.75,697,"SHUKRIA"
"8863",31532,35.25,15.25,697,"SHUKRIA"
"8864",31533,35.25,15.75,267,"HADENDOWA"
"8865",31534,35.25,16.25,267,"HADENDOWA"
"8866",31535,35.25,16.75,267,"HADENDOWA"
"8867",31536,35.25,17.25,267,"HADENDOWA"
"8868",31537,35.25,17.75,267,"HADENDOWA"
"8869",31538,35.25,18.25,267,"HADENDOWA"
"8870",31539,35.25,18.75,19,"AMARAR"
"8871",31540,35.25,19.25,111,"BISHARIN"
"8872",31541,35.25,19.75,111,"BISHARIN"
"8873",31542,35.25,20.25,111,"BISHARIN"
"8874",31543,35.25,20.75,111,"BISHARIN"
"8875",31544,35.25,21.25,111,"BISHARIN"
"8876",31545,35.25,21.75,111,"BISHARIN"
"8877",31546,35.25,22.25,111,"BISHARIN"
"8878",31547,35.25,22.75,1,"ABABDA"
"8879",31548,35.25,23.25,1,"ABABDA"
"8880",31549,35.25,23.75,1,"ABABDA"
"8881",31550,35.25,24.25,1,"ABABDA"
"8882",31616,35.75,-18.75,154,"CHUABO"
"8883",31617,35.75,-18.25,154,"CHUABO"
"8884",31618,35.75,-17.75,832,"ZIMBA"
"8885",31619,35.75,-17.25,154,"CHUABO"
"8886",31620,35.75,-16.75,154,"CHUABO"
"8887",31621,35.75,-16.25,154,"CHUABO"
"8888",31622,35.75,-15.75,616,"NYANJA"
"8889",31623,35.75,-15.25,616,"NYANJA"
"8890",31624,35.75,-14.75,616,"NYANJA"
"8891",31625,35.75,-14.25,817,"YAO"
"8892",31626,35.75,-13.75,817,"YAO"
"8893",31627,35.75,-13.25,817,"YAO"
"8894",31628,35.75,-12.75,817,"YAO"
"8895",31629,35.75,-12.25,817,"YAO"
"8896",31630,35.75,-11.75,817,"YAO"
"8897",31631,35.75,-11.25,476,"MAGWANGARA"
"8898",31632,35.75,-10.75,476,"MAGWANGARA"
"8899",31633,35.75,-10.25,476,"MAGWANGARA"
"8900",31634,35.75,-9.75,91,"BENA"
"8901",31635,35.75,-9.25,91,"BENA"
"8902",31636,35.75,-8.75,571,"NDAMBA"
"8903",31637,35.75,-8.25,277,"HEHE"
"8904",31638,35.75,-7.75,277,"HEHE"
"8905",31639,35.75,-7.25,277,"HEHE"
"8906",31640,35.75,-6.75,243,"GOGO"
"8907",31641,35.75,-6.25,243,"GOGO"
"8908",31642,35.75,-5.75,243,"GOGO"
"8909",31643,35.75,-5.25,673,"SANDAWE"
"8910",31644,35.75,-4.75,645,"RANGI"
"8911",31645,35.75,-4.25,246,"GOROA"
"8912",31646,35.75,-3.75,519,"MBUGWE"
"8913",31647,35.75,-3.25,302,"IRAQW"
"8914",31648,35.75,-2.75,497,"MASAI"
"8915",31649,35.75,-2.25,718,"SONJO"
"8916",31650,35.75,-1.75,497,"MASAI"
"8917",31651,35.75,-1.25,497,"MASAI"
"8918",31652,35.75,-0.75,497,"MASAI"
"8919",31653,35.75,-0.25,183,"DOROBO"
"8920",31654,35.75,0.25,358,"KEYU"
"8921",31655,35.75,0.75,358,"KEYU"
"8922",31656,35.75,1.25,722,"SUK"
"8923",31657,35.75,1.75,722,"SUK"
"8924",31658,35.75,2.25,783,"TURKANA"
"8925",31659,35.75,2.75,783,"TURKANA"
"8926",31660,35.75,3.25,783,"TURKANA"
"8927",31661,35.75,3.75,783,"TURKANA"
"8928",31662,35.75,4.25,783,"TURKANA"
"8929",31663,35.75,4.75,650,"RESHIAT"
"8930",31664,35.75,5.25,768,"TOPOTHA"
"8931",31665,35.75,5.75,727,"SURI"
"8932",31666,35.75,6.25,562,"NAJI"
"8933",31667,35.75,6.75,727,"SURI"
"8934",31668,35.75,7.25,326,"KAFA"
"8935",31669,35.75,7.75,326,"KAFA"
"8936",31670,35.75,8.25,796,"WALLAGA"
"8937",31671,35.75,8.75,796,"WALLAGA"
"8938",31672,35.75,9.25,796,"WALLAGA"
"8939",31673,35.75,9.75,796,"WALLAGA"
"8940",31674,35.75,10.25,256,"GUMUZ"
"8941",31675,35.75,10.75,256,"GUMUZ"
"8942",31676,35.75,11.25,256,"GUMUZ"
"8943",31677,35.75,11.75,256,"GUMUZ"
"8944",31678,35.75,12.25,256,"GUMUZ"
"8945",31679,35.75,12.75,657,"RUFFA"
"8946",31680,35.75,13.25,697,"SHUKRIA"
"8947",31681,35.75,13.75,697,"SHUKRIA"
"8948",31682,35.75,14.25,697,"SHUKRIA"
"8949",31683,35.75,14.75,697,"SHUKRIA"
"8950",31684,35.75,15.25,697,"SHUKRIA"
"8951",31685,35.75,15.75,267,"HADENDOWA"
"8952",31686,35.75,16.25,267,"HADENDOWA"
"8953",31687,35.75,16.75,267,"HADENDOWA"
"8954",31688,35.75,17.25,267,"HADENDOWA"
"8955",31689,35.75,17.75,267,"HADENDOWA"
"8956",31690,35.75,18.25,267,"HADENDOWA"
"8957",31691,35.75,18.75,267,"HADENDOWA"
"8958",31692,35.75,19.25,19,"AMARAR"
"8959",31693,35.75,19.75,19,"AMARAR"
"8960",31694,35.75,20.25,19,"AMARAR"
"8961",31695,35.75,20.75,19,"AMARAR"
"8962",31696,35.75,21.25,111,"BISHARIN"
"8963",31697,35.75,21.75,111,"BISHARIN"
"8964",31698,35.75,22.25,111,"BISHARIN"
"8965",31699,35.75,22.75,111,"BISHARIN"
"8966",31766,36.25,-18.75,NA,NA
"8967",31767,36.25,-18.25,154,"CHUABO"
"8968",31768,36.25,-17.75,154,"CHUABO"
"8969",31769,36.25,-17.25,154,"CHUABO"
"8970",31770,36.25,-16.75,154,"CHUABO"
"8971",31771,36.25,-16.25,154,"CHUABO"
"8972",31772,36.25,-15.75,450,"LOMWE"
"8973",31773,36.25,-15.25,450,"LOMWE"
"8974",31774,36.25,-14.75,616,"NYANJA"
"8975",31775,36.25,-14.25,482,"MAKUA"
"8976",31776,36.25,-13.75,817,"YAO"
"8977",31777,36.25,-13.25,817,"YAO"
"8978",31778,36.25,-12.75,817,"YAO"
"8979",31779,36.25,-12.25,817,"YAO"
"8980",31780,36.25,-11.75,817,"YAO"
"8981",31781,36.25,-11.25,476,"MAGWANGARA"
"8982",31782,36.25,-10.75,476,"MAGWANGARA"
"8983",31783,36.25,-10.25,476,"MAGWANGARA"
"8984",31784,36.25,-9.75,476,"MAGWANGARA"
"8985",31785,36.25,-9.25,506,"MATUMBI"
"8986",31786,36.25,-8.75,638,"POGORO"
"8987",31787,36.25,-8.25,524,"MBUNGA"
"8988",31788,36.25,-7.75,277,"HEHE"
"8989",31789,36.25,-7.25,277,"HEHE"
"8990",31790,36.25,-6.75,243,"GOGO"
"8991",31791,36.25,-6.25,243,"GOGO"
"8992",31792,36.25,-5.75,243,"GOGO"
"8993",31793,36.25,-5.25,139,"BURUNGI"
"8994",31794,36.25,-4.75,645,"RANGI"
"8995",31795,36.25,-4.25,246,"GOROA"
"8996",31796,36.25,-3.75,497,"MASAI"
"8997",31797,36.25,-3.25,497,"MASAI"
"8998",31798,36.25,-2.75,497,"MASAI"
"8999",31799,36.25,-2.25,497,"MASAI"
"9000",31800,36.25,-1.75,497,"MASAI"
"9001",31801,36.25,-1.25,497,"MASAI"
"9002",31802,36.25,-0.75,497,"MASAI"
"9003",31803,36.25,-0.25,671,"SAMBURU"
"9004",31804,36.25,0.25,722,"SUK"
"9005",31805,36.25,0.75,722,"SUK"
"9006",31806,36.25,1.25,722,"SUK"
"9007",31807,36.25,1.75,671,"SAMBURU"
"9008",31808,36.25,2.25,783,"TURKANA"
"9009",31809,36.25,2.75,783,"TURKANA"
"9010",31810,36.25,3.25,NA,NA
"9011",31811,36.25,3.75,NA,NA
"9012",31812,36.25,4.25,648,"RENDILE"
"9013",31813,36.25,4.75,650,"RESHIAT"
"9014",31814,36.25,5.25,650,"RESHIAT"
"9015",31815,36.25,5.75,59,"BAKO"
"9016",31816,36.25,6.25,59,"BAKO"
"9017",31817,36.25,6.75,626,"OMETO"
"9018",31818,36.25,7.25,326,"KAFA"
"9019",31819,36.25,7.75,235,"GIBE"
"9020",31820,36.25,8.25,235,"GIBE"
"9021",31821,36.25,8.75,796,"WALLAGA"
"9022",31822,36.25,9.25,472,"MACHA"
"9023",31823,36.25,9.75,472,"MACHA"
"9024",31824,36.25,10.25,472,"MACHA"
"9025",31825,36.25,10.75,23,"AMHARA"
"9026",31826,36.25,11.25,23,"AMHARA"
"9027",31827,36.25,11.75,23,"AMHARA"
"9028",31828,36.25,12.25,23,"AMHARA"
"9029",31829,36.25,12.75,23,"AMHARA"
"9030",31830,36.25,13.25,23,"AMHARA"
"9031",31831,36.25,13.75,697,"SHUKRIA"
"9032",31832,36.25,14.25,697,"SHUKRIA"
"9033",31833,36.25,14.75,759,"TIGRINYA"
"9034",31834,36.25,15.25,267,"HADENDOWA"
"9035",31835,36.25,15.75,267,"HADENDOWA"
"9036",31836,36.25,16.25,267,"HADENDOWA"
"9037",31837,36.25,16.75,267,"HADENDOWA"
"9038",31838,36.25,17.25,267,"HADENDOWA"
"9039",31839,36.25,17.75,267,"HADENDOWA"
"9040",31840,36.25,18.25,267,"HADENDOWA"
"9041",31841,36.25,18.75,267,"HADENDOWA"
"9042",31842,36.25,19.25,267,"HADENDOWA"
"9043",31843,36.25,19.75,19,"AMARAR"
"9044",31844,36.25,20.25,19,"AMARAR"
"9045",31845,36.25,20.75,19,"AMARAR"
"9046",31846,36.25,21.25,19,"AMARAR"
"9047",31847,36.25,21.75,111,"BISHARIN"
"9048",31848,36.25,22.25,111,"BISHARIN"
"9049",31920,36.75,-18.25,154,"CHUABO"
"9050",31921,36.75,-17.75,154,"CHUABO"
"9051",31922,36.75,-17.25,154,"CHUABO"
"9052",31923,36.75,-16.75,450,"LOMWE"
"9053",31924,36.75,-16.25,450,"LOMWE"
"9054",31925,36.75,-15.75,450,"LOMWE"
"9055",31926,36.75,-15.25,450,"LOMWE"
"9056",31927,36.75,-14.75,450,"LOMWE"
"9057",31928,36.75,-14.25,482,"MAKUA"
"9058",31929,36.75,-13.75,482,"MAKUA"
"9059",31930,36.75,-13.25,482,"MAKUA"
"9060",31931,36.75,-12.75,817,"YAO"
"9061",31932,36.75,-12.25,817,"YAO"
"9062",31933,36.75,-11.75,817,"YAO"
"9063",31934,36.75,-11.25,817,"YAO"
"9064",31935,36.75,-10.75,817,"YAO"
"9065",31936,36.75,-10.25,476,"MAGWANGARA"
"9066",31937,36.75,-9.75,476,"MAGWANGARA"
"9067",31938,36.75,-9.25,590,"NGINDO"
"9068",31939,36.75,-8.75,638,"POGORO"
"9069",31940,36.75,-8.25,524,"MBUNGA"
"9070",31941,36.75,-7.75,524,"MBUNGA"
"9071",31942,36.75,-7.25,665,"SAGARA"
"9072",31943,36.75,-6.75,665,"SAGARA"
"9073",31944,36.75,-6.25,665,"SAGARA"
"9074",31945,36.75,-5.75,497,"MASAI"
"9075",31946,36.75,-5.25,497,"MASAI"
"9076",31947,36.75,-4.75,497,"MASAI"
"9077",31948,36.75,-4.25,497,"MASAI"
"9078",31949,36.75,-3.75,497,"MASAI"
"9079",31950,36.75,-3.25,16,"ALAGYA"
"9080",31951,36.75,-2.75,497,"MASAI"
"9081",31952,36.75,-2.25,497,"MASAI"
"9082",31953,36.75,-1.75,497,"MASAI"
"9083",31954,36.75,-1.25,362,"KIKUYU"
"9084",31955,36.75,-0.75,362,"KIKUYU"
"9085",31956,36.75,-0.25,671,"SAMBURU"
"9086",31957,36.75,0.25,671,"SAMBURU"
"9087",31958,36.75,0.75,671,"SAMBURU"
"9088",31959,36.75,1.25,671,"SAMBURU"
"9089",31960,36.75,1.75,671,"SAMBURU"
"9090",31961,36.75,2.25,671,"SAMBURU"
"9091",31962,36.75,2.75,671,"SAMBURU"
"9092",31963,36.75,3.25,648,"RENDILE"
"9093",31964,36.75,3.75,648,"RENDILE"
"9094",31965,36.75,4.25,648,"RENDILE"
"9095",31966,36.75,4.75,650,"RESHIAT"
"9096",31967,36.75,5.25,650,"RESHIAT"
"9097",31968,36.75,5.75,59,"BAKO"
"9098",31969,36.75,6.25,626,"OMETO"
"9099",31970,36.75,6.75,626,"OMETO"
"9100",31971,36.75,7.25,326,"KAFA"
"9101",31972,36.75,7.75,235,"GIBE"
"9102",31973,36.75,8.25,235,"GIBE"
"9103",31974,36.75,8.75,472,"MACHA"
"9104",31975,36.75,9.25,472,"MACHA"
"9105",31976,36.75,9.75,472,"MACHA"
"9106",31977,36.75,10.25,472,"MACHA"
"9107",31978,36.75,10.75,48,"AWIYA"
"9108",31979,36.75,11.25,23,"AMHARA"
"9109",31980,36.75,11.75,23,"AMHARA"
"9110",31981,36.75,12.25,23,"AMHARA"
"9111",31982,36.75,12.75,23,"AMHARA"
"9112",31983,36.75,13.25,23,"AMHARA"
"9113",31984,36.75,13.75,23,"AMHARA"
"9114",31985,36.75,14.25,759,"TIGRINYA"
"9115",31986,36.75,14.75,759,"TIGRINYA"
"9116",31987,36.75,15.25,759,"TIGRINYA"
"9117",31988,36.75,15.75,267,"HADENDOWA"
"9118",31989,36.75,16.25,267,"HADENDOWA"
"9119",31990,36.75,16.75,267,"HADENDOWA"
"9120",31991,36.75,17.25,267,"HADENDOWA"
"9121",31992,36.75,17.75,267,"HADENDOWA"
"9122",31993,36.75,18.25,267,"HADENDOWA"
"9123",31994,36.75,18.75,267,"HADENDOWA"
"9124",31995,36.75,19.25,267,"HADENDOWA"
"9125",31996,36.75,19.75,267,"HADENDOWA"
"9126",31997,36.75,20.25,19,"AMARAR"
"9127",31998,36.75,20.75,19,"AMARAR"
"9128",31999,36.75,21.25,111,"BISHARIN"
"9129",32000,36.75,21.75,111,"BISHARIN"
"9130",32072,37.25,-17.75,NA,NA
"9131",32073,37.25,-17.25,154,"CHUABO"
"9132",32074,37.25,-16.75,450,"LOMWE"
"9133",32075,37.25,-16.25,450,"LOMWE"
"9134",32076,37.25,-15.75,450,"LOMWE"
"9135",32077,37.25,-15.25,450,"LOMWE"
"9136",32078,37.25,-14.75,450,"LOMWE"
"9137",32079,37.25,-14.25,482,"MAKUA"
"9138",32080,37.25,-13.75,482,"MAKUA"
"9139",32081,37.25,-13.25,482,"MAKUA"
"9140",32082,37.25,-12.75,482,"MAKUA"
"9141",32083,37.25,-12.25,817,"YAO"
"9142",32084,37.25,-11.75,817,"YAO"
"9143",32085,37.25,-11.25,817,"YAO"
"9144",32086,37.25,-10.75,817,"YAO"
"9145",32087,37.25,-10.25,590,"NGINDO"
"9146",32088,37.25,-9.75,590,"NGINDO"
"9147",32089,37.25,-9.25,590,"NGINDO"
"9148",32090,37.25,-8.75,638,"POGORO"
"9149",32091,37.25,-8.25,524,"MBUNGA"
"9150",32092,37.25,-7.75,524,"MBUNGA"
"9151",32093,37.25,-7.25,665,"SAGARA"
"9152",32094,37.25,-6.75,665,"SAGARA"
"9153",32095,37.25,-6.25,597,"NGURU"
"9154",32096,37.25,-5.75,597,"NGURU"
"9155",32097,37.25,-5.25,497,"MASAI"
"9156",32098,37.25,-4.75,497,"MASAI"
"9157",32099,37.25,-4.25,497,"MASAI"
"9158",32100,37.25,-3.75,497,"MASAI"
"9159",32101,37.25,-3.25,147,"CHAGA"
"9160",32102,37.25,-2.75,497,"MASAI"
"9161",32103,37.25,-2.25,497,"MASAI"
"9162",32104,37.25,-1.75,331,"KAMBA"
"9163",32105,37.25,-1.25,331,"KAMBA"
"9164",32106,37.25,-0.75,362,"KIKUYU"
"9165",32107,37.25,-0.25,362,"KIKUYU"
"9166",32108,37.25,0.25,671,"SAMBURU"
"9167",32109,37.25,0.75,671,"SAMBURU"
"9168",32110,37.25,1.25,671,"SAMBURU"
"9169",32111,37.25,1.75,671,"SAMBURU"
"9170",32112,37.25,2.25,671,"SAMBURU"
"9171",32113,37.25,2.75,648,"RENDILE"
"9172",32114,37.25,3.25,648,"RENDILE"
"9173",32115,37.25,3.75,648,"RENDILE"
"9174",32116,37.25,4.25,122,"BORAN"
"9175",32117,37.25,4.75,122,"BORAN"
"9176",32118,37.25,5.25,122,"BORAN"
"9177",32119,37.25,5.75,386,"KONSO"
"9178",32120,37.25,6.25,626,"OMETO"
"9179",32121,37.25,6.75,626,"OMETO"
"9180",32122,37.25,7.25,235,"GIBE"
"9181",32123,37.25,7.75,310,"JANJERO"
"9182",32124,37.25,8.25,472,"MACHA"
"9183",32125,37.25,8.75,472,"MACHA"
"9184",32126,37.25,9.25,472,"MACHA"
"9185",32127,37.25,9.75,472,"MACHA"
"9186",32128,37.25,10.25,472,"MACHA"
"9187",32129,37.25,10.75,23,"AMHARA"
"9188",32130,37.25,11.25,23,"AMHARA"
"9189",32131,37.25,11.75,23,"AMHARA"
"9190",32132,37.25,12.25,352,"KEMANT"
"9191",32133,37.25,12.75,352,"KEMANT"
"9192",32134,37.25,13.25,23,"AMHARA"
"9193",32135,37.25,13.75,23,"AMHARA"
"9194",32136,37.25,14.25,759,"TIGRINYA"
"9195",32137,37.25,14.75,759,"TIGRINYA"
"9196",32138,37.25,15.25,412,"KUNAMA"
"9197",32139,37.25,15.75,74,"BAREA"
"9198",32140,37.25,16.25,22,"AMER"
"9199",32141,37.25,16.75,22,"AMER"
"9200",32142,37.25,17.25,22,"AMER"
"9201",32143,37.25,17.75,22,"AMER"
"9202",32144,37.25,18.25,267,"HADENDOWA"
"9203",32145,37.25,18.75,267,"HADENDOWA"
"9204",32146,37.25,19.25,267,"HADENDOWA"
"9205",32147,37.25,19.75,267,"HADENDOWA"
"9206",32223,37.75,-17.25,154,"CHUABO"
"9207",32224,37.75,-16.75,450,"LOMWE"
"9208",32225,37.75,-16.25,450,"LOMWE"
"9209",32226,37.75,-15.75,450,"LOMWE"
"9210",32227,37.75,-15.25,450,"LOMWE"
"9211",32228,37.75,-14.75,450,"LOMWE"
"9212",32229,37.75,-14.25,450,"LOMWE"
"9213",32230,37.75,-13.75,482,"MAKUA"
"9214",32231,37.75,-13.25,482,"MAKUA"
"9215",32232,37.75,-12.75,482,"MAKUA"
"9216",32233,37.75,-12.25,817,"YAO"
"9217",32234,37.75,-11.75,817,"YAO"
"9218",32235,37.75,-11.25,817,"YAO"
"9219",32236,37.75,-10.75,817,"YAO"
"9220",32237,37.75,-10.25,590,"NGINDO"
"9221",32238,37.75,-9.75,590,"NGINDO"
"9222",32239,37.75,-9.25,590,"NGINDO"
"9223",32240,37.75,-8.75,590,"NGINDO"
"9224",32241,37.75,-8.25,590,"NGINDO"
"9225",32242,37.75,-7.75,459,"LUGURU"
"9226",32243,37.75,-7.25,459,"LUGURU"
"9227",32244,37.75,-6.75,459,"LUGURU"
"9228",32245,37.75,-6.25,597,"NGURU"
"9229",32246,37.75,-5.75,597,"NGURU"
"9230",32247,37.75,-5.25,831,"ZIGULA"
"9231",32248,37.75,-4.75,497,"MASAI"
"9232",32249,37.75,-4.25,630,"PARE"
"9233",32250,37.75,-3.75,630,"PARE"
"9234",32251,37.75,-3.25,147,"CHAGA"
"9235",32252,37.75,-2.75,497,"MASAI"
"9236",32253,37.75,-2.25,331,"KAMBA"
"9237",32254,37.75,-1.75,331,"KAMBA"
"9238",32255,37.75,-1.25,331,"KAMBA"
"9239",32256,37.75,-0.75,331,"KAMBA"
"9240",32257,37.75,-0.25,533,"MERU"
"9241",32258,37.75,0.25,533,"MERU"
"9242",32259,37.75,0.75,122,"BORAN"
"9243",32260,37.75,1.25,122,"BORAN"
"9244",32261,37.75,1.75,122,"BORAN"
"9245",32262,37.75,2.25,122,"BORAN"
"9246",32263,37.75,2.75,122,"BORAN"
"9247",32264,37.75,3.25,648,"RENDILE"
"9248",32265,37.75,3.75,122,"BORAN"
"9249",32266,37.75,4.25,122,"BORAN"
"9250",32267,37.75,4.75,122,"BORAN"
"9251",32268,37.75,5.25,386,"KONSO"
"9252",32269,37.75,5.75,386,"KONSO"
"9253",32270,37.75,6.25,626,"OMETO"
"9254",32271,37.75,6.75,626,"OMETO"
"9255",32272,37.75,7.25,332,"KAMBATA"
"9256",32273,37.75,7.75,332,"KAMBATA"
"9257",32274,37.75,8.25,472,"MACHA"
"9258",32275,37.75,8.75,472,"MACHA"
"9259",32276,37.75,9.25,472,"MACHA"
"9260",32277,37.75,9.75,472,"MACHA"
"9261",32278,37.75,10.25,23,"AMHARA"
"9262",32279,37.75,10.75,23,"AMHARA"
"9263",32280,37.75,11.25,23,"AMHARA"
"9264",32281,37.75,11.75,23,"AMHARA"
"9265",32282,37.75,12.25,23,"AMHARA"
"9266",32283,37.75,12.75,23,"AMHARA"
"9267",32284,37.75,13.25,23,"AMHARA"
"9268",32285,37.75,13.75,23,"AMHARA"
"9269",32286,37.75,14.25,759,"TIGRINYA"
"9270",32287,37.75,14.75,759,"TIGRINYA"
"9271",32288,37.75,15.25,412,"KUNAMA"
"9272",32289,37.75,15.75,758,"TIGRE"
"9273",32290,37.75,16.25,758,"TIGRE"
"9274",32291,37.75,16.75,22,"AMER"
"9275",32292,37.75,17.25,22,"AMER"
"9276",32293,37.75,17.75,22,"AMER"
"9277",32294,37.75,18.25,22,"AMER"
"9278",32372,38.25,-17.25,NA,NA
"9279",32373,38.25,-16.75,450,"LOMWE"
"9280",32374,38.25,-16.25,450,"LOMWE"
"9281",32375,38.25,-15.75,450,"LOMWE"
"9282",32376,38.25,-15.25,450,"LOMWE"
"9283",32377,38.25,-14.75,450,"LOMWE"
"9284",32378,38.25,-14.25,450,"LOMWE"
"9285",32379,38.25,-13.75,482,"MAKUA"
"9286",32380,38.25,-13.25,482,"MAKUA"
"9287",32381,38.25,-12.75,482,"MAKUA"
"9288",32382,38.25,-12.25,817,"YAO"
"9289",32383,38.25,-11.75,817,"YAO"
"9290",32384,38.25,-11.25,482,"MAKUA"
"9291",32385,38.25,-10.75,590,"NGINDO"
"9292",32386,38.25,-10.25,590,"NGINDO"
"9293",32387,38.25,-9.75,590,"NGINDO"
"9294",32388,38.25,-9.25,590,"NGINDO"
"9295",32389,38.25,-8.75,590,"NGINDO"
"9296",32390,38.25,-8.25,590,"NGINDO"
"9297",32391,38.25,-7.75,825,"ZARAMO"
"9298",32392,38.25,-7.25,459,"LUGURU"
"9299",32393,38.25,-6.75,459,"LUGURU"
"9300",32394,38.25,-6.25,423,"KWERE"
"9301",32395,38.25,-5.75,831,"ZIGULA"
"9302",32396,38.25,-5.25,831,"ZIGULA"
"9303",32397,38.25,-4.75,688,"SHAMBALA"
"9304",32398,38.25,-4.25,630,"PARE"
"9305",32399,38.25,-3.75,744,"TEITA"
"9306",32400,38.25,-3.25,744,"TEITA"
"9307",32401,38.25,-2.75,331,"KAMBA"
"9308",32402,38.25,-2.25,331,"KAMBA"
"9309",32403,38.25,-1.75,331,"KAMBA"
"9310",32404,38.25,-1.25,331,"KAMBA"
"9311",32405,38.25,-0.75,331,"KAMBA"
"9312",32406,38.25,-0.25,533,"MERU"
"9313",32407,38.25,0.25,533,"MERU"
"9314",32408,38.25,0.75,122,"BORAN"
"9315",32409,38.25,1.25,122,"BORAN"
"9316",32410,38.25,1.75,122,"BORAN"
"9317",32411,38.25,2.25,122,"BORAN"
"9318",32412,38.25,2.75,122,"BORAN"
"9319",32413,38.25,3.25,122,"BORAN"
"9320",32414,38.25,3.75,122,"BORAN"
"9321",32415,38.25,4.25,122,"BORAN"
"9322",32416,38.25,4.75,122,"BORAN"
"9323",32417,38.25,5.25,122,"BORAN"
"9324",32418,38.25,5.75,626,"OMETO"
"9325",32419,38.25,6.25,626,"OMETO"
"9326",32420,38.25,6.75,165,"DARASA"
"9327",32421,38.25,7.25,332,"KAMBATA"
"9328",32422,38.25,7.75,332,"KAMBATA"
"9329",32423,38.25,8.25,258,"GURAGE"
"9330",32424,38.25,8.75,778,"TULAMA"
"9331",32425,38.25,9.25,778,"TULAMA"
