"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"7wLTLsFfgKjvcQbqfWSWdS","P070244","","2001","C","USD","3248555.52978"
"PzoNhqLUPNSEvgMFKj7arV","P038916","","1995","C","USD","41708982.1669"
"NiaRn4s5473s3gbGmk3LLZ","P065596","","1999","C","USD","391599859.296"
"vrZ8MUCyZD5KdRdzpHBGF3","P117617","","2012","C","USD","122730464.567"
"sMK4UJ8zYFHkgUAs4VRKFH","P071103","","2007","C","USD","16007103.2268"
"f7hZ8nHneSH7RNLXW9oqpY","P130150","","2012","C","USD","98184371.6538"
"SebNkwscXuaEbPakN8ByR","P115199","","2009","C","USD","2069929461.98"
"Acg6BAkQefqwao9yyozADh","P088751","","2005","C","USD","170037915.848"
"6eMJzRH6UtLxCVxEcENRJC","P000112","","1995","C","USD","11122395.2445"
"SAs3k4VRkGueVe989gY876","P110462","","2008","C","USD","31319574.1503"
"CXEa65F9g3EdhYiNggk7mT","P118113","","2010","C","USD","153177211.255"
"7pFKMff7uLpw6JyurnAkN","P006035","","1995","C","USD","417089821.669"
"UrtdowgptrsPHLyHi2sL8c","P040195","","1997","C","USD","95454187.3795"
"CDZ55NbZXhxuG5y5WJ83Pm","P000756","","1998","C","USD","132567171.09"
"6M8rZwNKLiLsjuRP2g8HuE","P112264","","2011","C","USD","751880000.0"
"tvxXVMf8tzz3jYwHp74orN","P077682","","2002","C","USD","4672239.2218"
"GfdYLGC4bova7kSXy2sotF","P002346","","1995","C","USD","139029940.556"
"vdeCnZkH23uhUvkG63MusY","P069569","","2001","C","USD","87461110.4173"
"MAgugojPj4LBrSMmDTLsPY","P081436","","2005","C","USD","55885795.0087"
"h9mkBWonAxShBsST3hPvL7","P073604","","2002","C","USD","73772198.2389"
"muRFBSER8WQzmBkcyJgC2c","P054958","","1997","C","USD","46922704.4702"
"gwhPskQY3CkfLjxzAmeQhJ","P111996","","2009","C","USD","219102033.55"
"F5XFAMTtJwTVEKK9W3r6FZ","P090712","","2009","C","USD","5174823.65495"
"Q3Gr8K3cJVN8JmcxJk2bJb","P122943","","2011","C","USD","50000000.0"
"FJnQ3bgyokYKqu7GgHLZb","P035997","","1997","C","USD","42900758.3728"
"w8UQM9K64KHn5ouBNgYBjc","P088719","","2004","C","USD","5856176.17814"
"D9dxXnEiQT2Jror5uwbBEX","P112253","","2010","C","USD","6127905.50427"
"nV4gYADUMsxstw32K4f3HE","P000426","","1995","C","USD","15988443.164"
"nU4DCbZ5ny6vjNXnsc9AsR","P004034","","1996","C","USD","41475243.2977"
"QHrB5duCQBaELZEgsgfpUh","P117860","","2009","C","USD","28979012.4677"
"QX7ybNqfvNxmoXWUmaUNAT","P131084","","2013","C","USD","25822846.0214"
"7afN4ViHTWscKifoJa3jHS","P102607","","2009","C","USD","103496473.099"
"P3ukmnWgrKWXyn4Mr7dMp9","P147257","","2014","C","USD","300000000.0"
"cbfqYguua9GSRGUuLvnRD4","P085708","","2004","C","USD","35019933.5453"
"Qo2N4Jbe4FRqFCqRAukWad","P007720","","1998","C","USD","927970197.627"
"YVK3fhMeh8epBodQcWkJ45","P101988","","2008","C","USD","104398580.501"
"MQiJsBGaq7gRC3JpUN5iz4","P128378","","2014","C","USD","24000000.0"
"rx6PoqLN64VJZN2aTtZ3G5","P071023","","2002","C","USD","6147683.18657"
"tdtAx9zSPwhtamdAvGrg23","P063732","","1999","C","USD","41117985.226"
"AAcqWm6dJabzjaHfwuUAER","P071170","","2005","C","USD","136030332.678"
"SqawcsiiMfHPC9eEkg3aYX","P064883","","2003","C","USD","39498170.9216"
"v6Buco3BVHcf6YL3oRNuFM","P063351","","1999","C","USD","329596548.24"
"hLC8AkXQCtKuyFeLfrpcBD","P050658","","2000","C","USD","82921321.4776"
"Yp7aFpWuKzVLNP3eWGyYxX","P126877","","2012","C","USD","39273748.6615"
"s8NaSc4Jx4aMGhw5Ykhp2a","P034891","","1995","C","USD","100796706.903"
"xcMLzSiAZcuzm5LVWHc7RJ","P071985","","2004","C","USD","58561761.7814"
"XPoJFBTb2NC2Mce79quFW3","P145335","","2014","C","USD","52000000.0"
"t7eTARdGtw5YPEtKecTVeE","P122764","","2012","C","USD","49092185.8269"
"h3nyeJrxdb5t8ZhRTR6hMh","P078544","","2005","C","USD","11335861.0565"
"XZWKT8LGFVgBoSEhMfm489","P057295","","2001","C","USD","50977332.9289"
"LPQpZLms3Kt2nax6qiwkfa","P070947","","2000","C","USD","10221426.3763"
"G5qDyk6DmZHL8MervQh2bX","P008314","","2003","C","USD","41184068.4609"
"xAg3bAUMZynfTfmfzky2LM","P000753","","1995","C","USD","166835928.668"
"oAvKqs6UWZwdqE6rKPrede","P148797","","2014","C","USD","22500000.0"
"wjry3y5qoRNYH6wLf693tY","P097325","","2012","C","USD","98184371.6538"
"PsPcUMXAJHddsES9TJgD5o","P050383","","2002","C","USD","104510614.172"
"ccYqCZHZyuRZWNjjqJw3gN","P120338","","2010","C","USD","25532939.6011"
"y8E68SxFJLbRQ36fxV5Y8W","P041807","","1998","C","USD","10605373.6872"
"Gv4hEpFSziY6A2LhcFNPnW","P004614","","1995","C","USD","208544910.835"
"HZHCt3o2vMAbwLZXEw8qxm","P081346","","2005","C","USD","113358610.565"
"23oHfGZqjLDLm3aMEeGo7Y","P148868","","2014","C","USD","153000000.0"
"vuw9bj8ZsDHgM88sjp6Tnk","P001402","","1998","C","USD","9014567.63409"
"4YCqt9aGHtWqhpsQkT3RJN","P006872","","1996","C","USD","88680618.893"
"KxUp4sDtKvwoprK24N8vfe","P040649","","1999","C","USD","32633321.608"
"xq4CfND58Uppxb3mKD2WkV","P062668","","1998","C","USD","11268209.5426"
"ZN764ua3YTR2FSzcbJm9dM","P008513","","1996","C","USD","15826079.6794"
"9gQW96DAsEjjd3iLRexnjn","P066170","","2002","C","USD","27664574.3396"
"fFcbXF8BhBYVkNU2HqSt9f","P145120","","2014","C","USD","126500000.0"
"AxK5dPHiqbpwWz5YCB2GBB","P119047","","2011","C","USD","19000000.0"
"rVmQaHCweHAqU7b7EHuEie","P083809","","2004","C","USD","81986466.494"
"o2gJ9ghv5yxo6CmnkqbeLo","P122320","","2012","C","USD","14727655.7481"
"8D4BnKDwXk2iyi3j9wZxa6","P105176","","2008","C","USD","36539503.1753"
"x39UHeAL9avXwdmw4piqSf","P057929","","2004","C","USD","58561761.7814"
"qodX9gZudGoXJoow4KzAiL","P118561","","2010","C","USD","10213175.8404"
"JvbxkNSxvaCCzp835bgnH7","P106680","","2011","C","USD","32800000.0"
"akTzJHRzUg269YBbarSA4S","P146194","","2014","C","USD","90000000.0"
"AYttTuJb2JnX5CkLKVMZhF","P070693","","2001","C","USD","312361108.633"
"QzmNgPu5gfNGh5xtTvPjWo","P115893","","2012","C","USD","824748721.892"
"eC6Uci4T5L75GjZRQ6oU5o","P124848","","2013","C","USD","51645692.0428"
"fYbp8t3v8YP3AR8GgPzCX4","P101471","","2009","C","USD","341538361.226"
"dktzNFFjUbNtQJXDUg7d36","P118260","","2011","C","USD","66920000.0"
"jVYuEcjEjZTb2ite54KUzN","P098792","","2006","C","USD","5490516.42315"
"xV27NdquSMXEFkzz4xm8uW","P035704","","1995","C","USD","208544910.835"
"PShzqSfHNhv6JU4jf4T8SS","P077457","","2002","C","USD","34795886.836"
"vh9yf8JeRWFcmBHMLh8cxb","P122028","","2011","C","USD","200000000.0"
"mH5U4cVWDPBccchXSEJkiD","P105269","","2012","C","USD","117821245.985"
"cwibYAKpTV4PRwgbDSazGZ","P080413","","2005","C","USD","22671722.1131"
"LLHUF9PVv2sNjVtfTaWrXb","P082625","","2004","C","USD","5832751.47343"
"2K4pKpUD9zFdH8HSDYqUuP","P117275","","2010","C","USD","5361917.31623"
"HNvHEMh4SqSdvZGdvvCxNn","P088996","","2008","C","USD","15659787.0751"
"8ELwWpphbuNwTstePzxYvj","P122735","","2012","C","USD","209132711.623"
"cbZXwZDteicx7gHo5vgmaV","P100160","","2006","C","USD","32943098.5389"
"iMA9PihoVekwNc7WCQRRjC","P055573","","1998","C","USD","5952265.98192"
"ybQvJTHgvxdgQCJD7PBMwe","P108583","","2009","C","USD","16559435.6958"
"UjbVbcdg7FK3hPvPiZgkHk","P060221","","2001","C","USD","106202776.935"
"uKauE5XQHrtp596K2DLrKQ","P008403","","1996","C","USD","20874053.3702"
"Xjx7GckHjTWoboS24Gvtkh","P113078","","2011","C","USD","175000000.0"
"3ZtSZqLdbvoQenQqv78vCM","P107797","","2008","C","USD","125278296.601"
"uD9yPFeMgrQ2y4aYoY3aye","P050432","","1997","C","USD","67032434.9575"
"ADAojutW5JYqPJrDrSsYnR","P131202","","2013","C","USD","6610648.58147"
"4vQiAFSwLYL4FHtb2H3aub","P131235","","2014","C","USD","121200000.0"
"EBc2ZC5Ei4zA2bfifdAMQi","P133445","","2013","C","USD","36151984.4299"
"Rd7HzdLVmF7mNndjDTWK2B","P089865","","2005","C","USD","283396526.413"
"Gh7Z2DBgTy9HC7tnwS2W34","P049269","","1998","C","USD","376490765.895"
"6yQ3z6S4dxA6hj8pGGycu4","P112906","","2009","C","USD","5174823.65495"
"mAoXZPyYEC74Rm2u6GCcoN","P082337","","2006","C","USD","27452582.1158"
"nbLx4koLZSiscMiKD9SJUQ","P117016","","2010","C","USD","12255811.0085"
"fHamnW9NGc6TV32KbEf4iU","P121842","","2013","C","USD","98126814.8813"
"gMEhhnR8nkVugUyfKkMejE","P133424","","2013","C","USD","12394966.0903"
"cGUG5ESQpKEdLF43X3R35S","P117417","","2010","C","USD","131903165.979"
"v6Fk3APy433jHfngbMHC4A","P114766","","2009","C","USD","49678307.0875"
"qyLaT7gnsrScqHV8ZjLLTS","P083272","","2005","C","USD","28339652.6413"
"CCLXnfwxua3xjSghsMebJQ","P075399","","2003","C","USD","65424866.6515"
"FZm8DZ5FjnD88u8B8s9D8H","P075230","","2003","C","USD","13174085.0574"
"K4kA36jhBr33yEiXisb4MU","P072785","","2001","C","USD","87461110.4173"
"aVeoMTDwTzBy9Q7sbd5sw3","P056213","","2001","C","USD","3748333.3036"
"f4SMaaCBLqbUzAbvkMeM6c","P085302","","2004","C","USD","23424704.7126"
"i4sbM9EdKvELptspK5gFrQ","P128048","","2013","C","USD","51645692.0428"
"psTjnSoGRBj7uGWsELjf5A","P040108","","1999","C","USD","19384193.0351"
"3bjKLC9mAKoMQa2J28N8bA","P083904","","2009","C","USD","20699294.6198"
"rHvgBEXfWYd4FZCcf9LHpT","P070963","","2005","C","USD","170037915.848"
"wgU4tnWnjASDnAR6Xp6pqe","P079661","","2005","C","USD","72549510.7618"
"ubnnZYULP5KubhDuRXcFjg","P079259","","2003","C","USD","4816850.11239"
"xz6juLyQuvmAUeCKNEt8kX","P120161","","2011","C","USD","200000000.0"
"3GPL2ubpiekusnmDQM2oyg","P010530","","1997","C","USD","106943546.731"
"MDH3gBX9nYcbEGStLCuvS","P081615","","2010","C","USD","153197637.607"
"xSKaFU4fe5sMjsJwnK6Rjb","P112873","","2009","C","USD","34671318.4881"
"S5wkzPueUAQ9TrwGgAUkfR","P074762","","2002","C","USD","5852594.39362"
"n6nu9sjfhgPtqdGVLRvGmf","P072205","","2003","C","USD","19989927.9664"
"QfsJFF3EJeCmxHCaHLC6FU","P099630","","2007","C","USD","24010654.8401"
"PJqN6kQ33zxiVCZNx7BRBd","P074889","","2006","C","USD","10981032.8463"
"cNnPXZwSEegCrAJNHn2Ydd","P106993","","2008","C","USD","20879716.1002"
"fM9ykZtecUFNdbr3b2f5iM","P125256","","2011","C","USD","20000000.0"
"7pBWh6smKGQuzWp8eCJEXD","P082977","","2003","C","USD","286602581.687"
"wpodZ2zeUCd4SUcLWA4b3i","P130735","","2013","C","USD","51645692.0428"
"p4Kgq6bRojmDGmUs2vUFC5","P124913","","2011","C","USD","50000000.0"
"TFdBx8KuzJtDaYMuMFQr5k","P085260","","2005","C","USD","56679305.2827"
"VkwFeb6CFZU7KEnDqcYF5i","P007396","","1995","C","USD","15015233.5801"
"f8Vg656WrjXy4XjhKKPSBo","P073036","","2003","C","USD","42930176.6267"
"sujAyX4u5wjLbrWVsyxo5N","P085539","","2008","C","USD","75688970.8631"
"WswyBgb95NDgsr9vk93cZJ","P147978","","2014","C","USD","50000000.0"
"4tU3pFJtVB7HsJyKb8RVHF","P088575","","2006","C","USD","98829295.6167"
"ck4dj5p2wxupFQKq8o3vCj","P150669","","2014","C","USD","400000000.0"
"yvCS6tv65Qx89vYuddidbT","P040208","","1996","C","USD","52799076.1717"
"TKLLnhC7mtG7pjMGuF7q7F","P102316","","2007","C","USD","39484187.9593"
"cL8H4ydV3f5nXGmFYJa3Ao","P074968","","2002","C","USD","614768318.657"
"tkgAz2iBbEvF34gCHBXC6o","P006969","","1995","C","USD","8536438.35017"
"V7BRuMXsFbFZrNeEGrS4wh","P144140","","2013","C","USD","100192642.563"
"tkzLniWe2X3zpMpVMgEoBU","P124264","","2011","C","USD","60000000.0"
"LZ7yxwss3dDoxBXwdtSpHo","P116398","","2011","C","USD","210000000.0"
"uRQkUt8r2dXDaHPuZ9k6qh","P051151","","1998","C","USD","106053736.872"
"M7FFzbkSeDn6D9y9Fwc8Am","P000283","","1997","C","USD","28689882.1618"
"eHCzN8CZnXKwVKzFqcGggU","P060258","","1999","C","USD","652666432.159"
"tujpjKfnhpTg3bSpQDAU8c","P069820","","2000","C","USD","38330348.9111"
"UbvbRc6TQ9vbyqAKonu7DZ","P070973","","2001","C","USD","6746999.94647"
"YGytKDCt6aX3mzgv7GKeEc","P106427","","2008","C","USD","45935375.4204"
"P6HR8Gozv52tDrTTMjgfUi","P055137","","1998","C","USD","1988507566.34"
"ykZxLVNgqcDHzdbPhBxEHa","P125694","","2012","C","USD","19636874.3308"
"ZiBzKYv79mYNMGz4AXPomL","P035770","","1998","C","USD","26513434.2179"
"J286YXHpLtNxJSvbgQRMZU","P077684","","2002","C","USD","5409961.20418"
"xXnR4CB3swQZVJjxkiggQF","P117238","","2010","C","USD","55151149.5384"
"RM2VF4dEUsRUf6CVzUW2RK","P035630","","2001","C","USD","54350832.9022"
"A5VB7ZUEWy3BfXfrpNWPB7","P086313","","2008","C","USD","3131957.41503"
"amsG8nqdoHYKbCNLg7VmvW","P070995","","2001","C","USD","18741666.518"
"iL4y2rAAbTmKAXGviEQhkJ","P078380","","2003","C","USD","6021062.64049"
"P3zw6zxRxBRxCcz9GUf8YU","P050544","","2000","C","USD","102214263.763"
"YTdknepDYvLbX4qxDbFDoG","P040462","","1995","C","USD","695149702.782"
"PQtng8Xch8ivtZNpt7DdK5","P093050","","2006","C","USD","54905164.2315"
"APf33FstVVSkx28mQENp9i","P042287","","1996","C","USD","102323791.03"
"VZVrKPqYvfL2DKCAKoCEeD","P094917","","2006","C","USD","65886197.0778"
"svXAx3RXiSa7YX6Hki8p5","P075829","","2003","C","USD","144505503.372"
"LdUX9k6TyUvGzSXFxfgrcd","P073113","","2002","C","USD","307384159.329"
"rN6dKDUDZtZ82Gf4mqEZT8","P060329","","2001","C","USD","18741666.518"
"yTRS8azPkd5vgFUtPDWRPc","P096812","","2009","C","USD","93146825.789"
"GvK8GeKmbUWGbCDnd3Aq6i","P055935","","1998","C","USD","55678211.8576"
"q5aLgcdMfqnf6Cwp4naft5","P099811","","2006","C","USD","73353299.4133"
"Rtv2GgsdGKWmWQsLRPcRdm","P077732","","2002","C","USD","13524903.0105"
"uT9nAheDg2iaVsjqYkUZZK","P054462","","1999","C","USD","30022655.8793"
"Tu9RuTGAqcWkAJDVsuhVj3","P081909","","2003","C","USD","24084250.5619"
"pzJ4t4RygoGvqtgGDPhZgm","P008409","","1995","C","USD","118175449.473"
"ZVaP4SUi6sntxxyjrFq2pC","P090875","","2006","C","USD","10981032.8463"
"imXPcNPGYSVDDsH2eDAVRP","P065146","","1999","C","USD","58739978.8943"
"qXMdKBCgny9xeDyC9Qnj2j","P147402","","2014","C","USD","25500000.0"
"tYcWVRFQMr7YNKQfyg4a5N","P065301","","2000","C","USD","25553565.9407"
"jtHM23cSDiP6456LGBYW4m","P055490","","2001","C","USD","187416665.18"
"iG7cCMzXL8Gkd5A2gsh2A9","P074642","","2001","C","USD","62472221.7266"
"9vQLybJfDeA8D65CzUhiYW","P118701","","2010","C","USD","153197637.607"
"VQkqp8xcioqzzcg5E93ERF","P115873","","2009","C","USD","31048941.9297"
"j8XZMTwhUruJrz6ZqXXrRM","P101641","","2007","C","USD","3574919.72064"
"gEqgz9xcwdTYrPzYvc7QBR","P064926","","2000","C","USD","6388391.48518"
"gHstF2WjkC2SooMLyJaFoK","P075189","","2002","C","USD","12295366.3731"
"JorYmQW8hdojry2zCrQ5zL","P035672","","2000","C","USD","85604445.9014"
"RUnz9FM532y22jzzzKwvzA","P037857","","1998","C","USD","331417927.724"
"mCeUrjjSTe2UJAzWm8JF3N","P133116","","2014","C","USD","150000000.0"
"C5Bhi4F5L63RaWMaFuEPZ","P049330","","1996","C","USD","74491719.8701"
"VPzu24wurduTPHZGMuoRFN","P047039","","1998","C","USD","43747166.4596"
"JNwp2Uz2TTzgKhAXfJKfkf","P098167","","2006","C","USD","65886197.0778"
"AQJhvNq6HMzgdpc9GefHZk","P106200","","2009","C","USD","261846076.94"
"gYcf2Enx2fseaVDyHcZFAV","P083333","","2005","C","USD","57472815.5566"
"gpGERW5gb77EKfQ4HdoZDc","P126722","","2012","C","USD","14727655.7481"
"f3TQrNvAHkbVqEYz3huFfN","P110978","","2010","C","USD","20426351.6809"
"drRqn4HEiDMHkNby3qqsUJ","P080345","","2002","C","USD","61476831.8657"
"NfywcaE3nNFRuFm6mWFqC6","P111840","","2010","C","USD","72309284.9503"
"Q5tjaXUgVvB5qyM6sx4g9","P121060","","2010","C","USD","39831385.7777"
"QC5y98sdNWNra5oZq74PRR","P127080","","2012","C","USD","24546092.9135"
"Dc8zFEYcqsa6RzVxfpPPb7","P127245","","2013","C","USD","16733204.2219"
"MYnVh4Ysduo8beWX7iP2uT","P068673","","2001","C","USD","93708332.5899"
"rnLgHCHyTKaD7G6ptyEx49","P116080","","2009","C","USD","146157719.31"
"8sx4dfi7kU8QFP5tZWDfE3","P071296","","2005","C","USD","51011374.7544"
"D3DSXwytoHPn48EqnbujGM","P001999","","1996","C","USD","54572688.5496"
"futFTKDCe7ab2xRcV8xseV","P115396","","2009","C","USD","8279717.84792"
"HNdK7jjFkkLqX83SyqCWuK","P118779","","2011","C","USD","300000000.0"
"TirincW5vNSjTBWaofrzNY","P074132","","2007","C","USD","192085238.721"
"cmdHqguwfqsA26wMvVDmNo","P125135","","2013","C","USD","41316553.6342"
"kcib2hpbRTv7Xzc7XXFESL","P133610","","2014","C","USD","100000000.0"
"EKJYrnnpcrr9AKaAmDxU4g","P102165","","2007","C","USD","3201420.64535"
"TiRJQ8CQSV67snRsx6h9Bn","P106384","","2011","C","USD","65000000.0"
"RdjgHMqSbBdQknCcTNWavY","P100580","","2009","C","USD","413985892.396"
"dayvGK5oCZe5pKdyCSb4KD","P114875","","2011","C","USD","180000000.0"
"sVmVrPhn3n4axWaSP9GG4S","P115524","","2009","C","USD","8279717.84792"
"6bbhpTfzy6YsEzQJkKPyQj","P143025","","2013","C","USD","20658276.8171"
"QBVo5k62FqvB9orNWeEmN9","P036007","","1995","C","USD","8689371.28478"
"rPXiwbNC2Qs6FfbgZSrdmE","P057030","","1998","C","USD","53026868.4358"
"pGufieLMvCTSd9UveJuBrZ","P057880","","2005","C","USD","17003791.5848"
"7ePHvs6rSfgkufCx2sjtzk","P106528","","2008","C","USD","17998315.2783"
"Y67hPNPWJvJWdoUAUtidJU","P075343","","2004","C","USD","24595939.9482"
"TnDkCTi2JNLPwPyEdLvPKU","P110324","","2008","C","USD","102415007.471"
"Ut3YQsMQtpxpLkeUSXnYp8","P106188","","2008","C","USD","15659787.0751"
"p95nKiJ7EryXZvTBqPRBJA","P050484","","1999","C","USD","65266643.2159"
"zdLbNfmU37yKmorTMKtA6F","P048756","","1997","C","USD","17428433.0889"
"w97SnadEdxhFwtvgeWwbJP","P143650","","2014","C","USD","3680000.0"
"8fMzY9SRtbrtg4Js37G5fH","P146098","","2013","C","USD","33053242.9074"
"9WexoFKR3DHagtLuDDcbuB","P096745","","2010","C","USD","148703840.237"
"sFv9Pu85tfXv2saxoCTYrf","P124181","","2011","C","USD","49000000.0"
"DAs4dzHE4q7jqgBMphQELm","P131118","","2014","C","USD","320000000.0"
"JsfRjR5WjQmZEnToiA2mkW","P035728","","1997","C","USD","68373083.6566"
"7banPV7uKDmNCPAeeM3E8D","P117731","","2012","C","USD","407465142.363"
"8cHSFrCMXHGr6Bxd2oahu9","P074841","","2005","C","USD","340075831.696"
"32wxQKEnqw7Tt3qXbpoT8o","P008551","","1996","C","USD","25922027.061"
"kKBtUYBSmMbWFKXzapjPc6","P104497","","2007","C","USD","192085238.721"
"LEULQhwabeFApdiYTejdLD","P096801","","2007","C","USD","287487573.953"
"imtyUXEWnmJj36bumewCkj","P128258","","2014","C","USD","600000000.0"
"wfQC27iidrNu6AdthTSZzf","P002952","","2002","C","USD","122953663.731"
"E2FAezHMdDdcXwsJifYNxU","P043873","","1997","C","USD","80438921.949"
"BhMhNGHyGqU3Z4AXkomjZA","P119063","","2013","C","USD","154937076.128"
"fJDQKEbEepvVgUAekPSvDe","P093384","","2006","C","USD","32943098.5389"
"3q789QYvLgxwLEiSSh5Mrj","P122807","","2011","C","USD","78000000.0"
"PZPyyZnLXDcDtkMkVHADX","P079657","","2005","C","USD","1133586.10565"
"o4jTd82NtQmfrg9EPvuxUQ","P068808","","2001","C","USD","24988888.6906"
"kM9xMNG3TTayPffmMJq3qj","P003602","","1995","C","USD","208544910.835"
"Fyazfh8h2Eo6EFb7y9Y53F","P045739","","1996","C","USD","6002995.74045"
"qYkJYahD5tHpMprEM6TJC5","P115486","","2009","C","USD","25874118.2747"
"VH4op6ch2HEk6WNBT2Y2xX","P099924","","2008","C","USD","11483843.8551"
"oNWhiyR5vHgfRS5oU4kJqT","P052153","","1999","C","USD","78319971.8591"
"smLFNRnWMBBX3d3abmErfU","P113151","","2012","C","USD","49092185.8269"
"7uvTg4mR6J3R9sJ4AViH7Y","P040019","","1996","C","USD","18827577.5496"
"dNUUQT4U2HcmwAm7yQfV35","P040409","","1995","C","USD","137639641.151"
"4C3aaSyxauR3ztpoLq6CfF","P058070","","1999","C","USD","35243987.3366"
"76izBMJMk6zyQFaFKAXEhh","P057416","","2001","C","USD","6247222.17266"
"r8N9Ms7DLxLVNtYFkTrvbR","P089259","","2006","C","USD","21962065.6926"
"dGAVjJFvxrx59PNp5nA7Ka","P124006","","2012","C","USD","98184371.6538"
"dTsWiPqqXvrqVSEevtMBV7","P069916","","2002","C","USD","122953663.731"
"9M74WLT6RykrJeMaNbcuYi","P050491","","1997","C","USD","1072518959.32"
"K7TKtidXr2U4jrsLBLjhSc","P064919","","2002","C","USD","22377566.7991"
"PUz2RyUHwoALvqGksKuEa4","P049477","","1998","C","USD","51701196.7249"
"9NXHxSNSSJ3g6bTzmarc6V","P102333","","2007","C","USD","106714021.512"
"GiuTMTVGCzDvouo8ForaWM","P100406","","2009","C","USD","93146825.789"
"JWEhdHp9Uju3b9JUAuHKzR","P090829","","2005","C","USD","90686888.4523"
"ESzXKMoaTqkfVAzHMNA65g","P091025","","2007","C","USD","8825249.57902"
"pkv8MEHawQEEdB2jVcmcU3","P096926","","2009","C","USD","134545415.029"
"3MYmcLXN9bX6fHCV4sApmU","P072482","","2001","C","USD","59348610.6403"
"QUPssMxyQg7mtFRkj6CctU","P049690","","1997","C","USD","93845408.9405"
"FnYD6VqVfYasEJgasx659S","P073196","","2000","C","USD","217971917.474"
"dTfceTgZcft2o5UT3swwTQ","P083377","","2004","C","USD","17568528.5344"
"UmXncuPA8XFqJybSczwc3h","P077779","","2002","C","USD","40574709.0314"
"i2RJN9TrBHGGg6uPy7KESG","P101474","","2008","C","USD","156597870.751"
"ihRXoWMbBQxBrpxjeJJBH4","P004844","","1998","C","USD","88687437.459"
"VapdhkVSXexxUeDvjvoWDB","P045600","","1996","C","USD","70262336.5076"
"ASepWqFqdCZXeFJSVtCTGn","P068853","","1999","C","USD","17817793.5979"
"F3eg7rsQCJRtAGsubEoWhb","P066336","","1999","C","USD","6526664.32159"
"jS7QrMU9GP8U8EsCBWjuVi","P095575","","2006","C","USD","10981032.8463"
"NLMYNQ63GSZCQKFKf9YQUD","P151215","","2014","C","USD","18000000.0"
"dLLZjz22NiMT6fRR2bDwBg","P079316","","2005","C","USD","284824844.906"
"BrvQKJiAT9KTS7He3EiR7S","P050589","","1999","C","USD","41770651.6582"
"WyW6hhPbQUhvrYjkddJ8QJ","P069058","","2001","C","USD","24988888.6906"
"PqVkMXqWoPiNfxwPBSycwg","P056596","","2001","C","USD","124944443.453"
"jgiMiLzgCdjHEZZLteTJpg","P073483","","2001","C","USD","3123611.08633"
"SfMmn5bVUXRe3AVH7n4J7Y","P095114","","2007","C","USD","426856086.047"
"Cm2HgrTFRRFYZCZgEXsC9G","P070561","","2001","C","USD","1374388877.99"
"tdY7gf9yRrynFjKFLj4ok7","P078113","","2004","C","USD","15226058.0632"
"WGTkSESENxyoeC4zkgemtH","P073442","","2004","C","USD","8198646.6494"
"aDigyR8e7sBHQFzXAx4UYh","P049791","","1999","C","USD","117479957.789"
"MJhpAYegLoLsF3vK4TsS9Y","P040139","","1997","C","USD","40219460.9745"
"sFYAt9eoP6j5ccc2mbdZS4","P073246","","2003","C","USD","14450550.3372"
"jEvxQ9mjy8sdhYBezy3xJh","P010563","","1995","C","USD","973209583.895"
"8HsXQRbY5XXqDRFipbDu56","P039022","","1998","C","USD","30888150.8639"
"LtVd5usCKB7zVGNrpTG7x7","P128443","","2013","C","USD","10329138.4086"
"EQaFyPDc4sajtCsZ6v6nrA","P070122","","2001","C","USD","18741666.518"
"ANJutF6TneKwW5FHKgBXLb","P114325","","2009","C","USD","310489419.297"
"UGTK2uXfSfkvgrHhKqBNGE","P126684","","2012","C","USD","98184371.6538"
"mxBSwWy5PVxFf4c4yNSsdX","P144871","","2014","C","USD","103500000.0"
"LEz8TpgQymqRoj4TmzwsAZ","P133195","","2014","C","USD","250500000.0"
"DSPjViK6GM8gLuj2GxMh2L","P148560","","2014","C","USD","14400000.0"
"iUtDTgqmHVyQGTe3pHFUaQ","P148013","","2014","C","USD","20000000.0"
"26mJfZ9vv99cMZQ9FoXtUK","P131648","","2012","C","USD","49092185.8269"
"vNBbodM8HToasUZbn7EK5E","P073526","","2003","C","USD","28901100.6743"
"5EJd2VKwDvvW766taLwh6U","P120172","","2010","C","USD","183837165.128"
"c4NCRhEjUrRepqexbb6Wag","P075006","","2003","C","USD","17846429.6664"
"MgLzsryZirZiU6t2k2k533","P150001","","2014","C","USD","78400000.0"
"vYmNURB3TyC7QM47E9oH9L","P105680","","2009","C","USD","869370374.031"
"F39ZRAGsJBsxzwPS77JyPT","P073671","","2002","C","USD","184430495.597"
"WCz66mMxdkJCgCNR8YfbTm","P094229","","2007","C","USD","106714021.512"
"Y4iM8s7KHGr6qGjgdzmKEc","P000966","","1995","C","USD","17100682.6884"
"zXiFMhdrw2Zr4VizzS249V","P055173","","2001","C","USD","32360610.8544"
"ewVRBHn4jA2aiN6fuEkgwh","P114048","","2010","C","USD","60380295.5687"
"cFcPhFSii4aC6v4nFm4Zz9","P086953","","2005","C","USD","45570161.4473"
"rt8xa8qFmXkG2vGud7Vf2D","P148110","","2014","C","USD","30000000.0"
"CqBHtxJ27G2Ck5ggakjzb5","P110126","","2008","C","USD","41759432.2003"
"zq3y3a5mKfYxyyKm7M45NF","P078301","","2005","C","USD","34007583.1696"
