"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P040650","P040650_7701493",3,7701493,"Bankass Cercle",13.65966,-3.60347,"ADM2","second-order administrative division","6295630|6255146|ML|04|7701493","Earth|Africa|Mali|Mopti|Bankass Cercle",1,1
"P040650","P040650_8631514",3,8631514,"Cercle de Niono",14.86664,-6.0268,"ADM2","second-order administrative division","6295630|6255146|ML|05|8631514","Earth|Africa|Mali|Ségou|Cercle de Niono",1,1
"P040650","P040650_8299590",3,8299590,"Djenne Cercle",13.916,-4.595,"ADM2","second-order administrative division","6295630|6255146|ML|04|8299590","Earth|Africa|Mali|Mopti|Djenne Cercle",1,1
"P040650","P040650_7670549",3,7670549,"Douentza Cercle",15.06947,-2.40875,"ADM2","second-order administrative division","6295630|6255146|ML|04|7670549","Earth|Africa|Mali|Mopti|Douentza Cercle",1,1
"P040650","P040650_7701501",3,7701501,"Kita Cercle",13.28205,-9.39713,"ADM2","second-order administrative division","6295630|6255146|ML|03|7701501","Earth|Africa|Mali|Kayes|Kita Cercle",1,1
"P041528","P041528_2250660",3,2250660,"Kebemer Department",15.318,-16.221,"ADM2","second-order administrative division","6295630|6255146|SN|13|2250660","Earth|Africa|Senegal|Louga|Kebemer Department",1,1
"P041528","P041528_2249224",3,2249224,"Louga Department",15.75,-16.007244010166,"ADM2","second-order administrative division","6295630|6255146|SN|13|2249224","Earth|Africa|Senegal|Louga|Louga Department",1,1
"P041566","P041566_2251792",3,2251792,"Foundiougne",13.75,-16.5017749520881,"ADM2","second-order administrative division","6295630|6255146|SN|09|2251792","Earth|Africa|Senegal|Fatick|Foundiougne",1,1
"P041566","P041566_2251008",3,2251008,"Kaffrine Department",14.25,-15.25,"ADM2","second-order administrative division","6295630|6255146|SN|10|2251008","Earth|Africa|Senegal|Kaolack|Kaffrine Department",1,1
"P041566","P041566_2250660",3,2250660,"Kebemer Department",15.318,-16.221,"ADM2","second-order administrative division","6295630|6255146|SN|13|2250660","Earth|Africa|Senegal|Louga|Kebemer Department",1,1
"P041566","P041566_7670821",3,7670821,"Kolda Department",12.883,-14.95,"ADM2","second-order administrative division","6295630|6255146|SN|11|7670821","Earth|Africa|Senegal|Kolda|Kolda Department",1,1
"P041566","P041566_2249283",3,2249283,"Linguere Department",15.359,-15.158,"ADM2","second-order administrative division","6295630|6255146|SN|03|2249283","Earth|Africa|Senegal|Diourbel|Linguere Department",1,1
"P041566","P041566_2249224",3,2249224,"Louga Department",15.75,-16.0040332170644,"ADM2","second-order administrative division","6295630|6255146|SN|13|2249224","Earth|Africa|Senegal|Louga|Louga Department",1,1
"P041566","P041566_2244181",3,2244181,"Velingara Department",12.986,-13.813,"ADM2","second-order administrative division","6295630|6255146|SN|11|2244181","Earth|Africa|Senegal|Kolda|Velingara Department",1,1
"P044305","P044305_7732980",3,7732980,"Doba",8.6505,16.94294,"ADM2","second-order administrative division","6295630|6255146|TD|09|7732980","Earth|Africa|Chad|Logone Oriental Region|Doba",1,1
"P044613","P044613_7733020",3,7733020,"Addis Ababa Zone 1",9.02047,38.74457,"ADM2","second-order administrative division","6295630|6255146|ET|44|7733020","Earth|Africa|Ethiopia|Ādīs Ābeba Āstedader|Addis Ababa Zone 1",1,1
"P044613","P044613_7732967",3,7732967,"Administrative Zone 1",8.14699,33.97335,"ADM2","second-order administrative division","6295630|6255146|ET|49|7732967","Earth|Africa|Ethiopia|Gambela|Administrative Zone 1",1,1
"P044613","P044613_7732968",3,7732968,"Administrative Zone 3",10.00902,40.47394,"ADM2","second-order administrative division","6295630|6255146|ET|45|7732968","Earth|Africa|Ethiopia|Āfar|Administrative Zone 3",1,1
"P044613","P044613_8643576",3,8643576,"Administrative Zone 1",11.991414715526,41.16667,"ADM2","second-order administrative division","6295630|6255146|ET|45|8643576","Earth|Africa|Ethiopia|Āfar|Administrative Zone 1",1,1
"P044613","P044613_343450",3,343450,"Arsi Zone",7.49566266204658,39.5084232973046,"ADM2","second-order administrative division","6295630|6255146|ET|51|343450","Earth|Africa|Ethiopia|Oromiya|Arsi Zone",1,1
"P044613","P044613_343291",3,343291,"Asosa",9.99720165178147,34.4954540522547,"ADM2","second-order administrative division","6295630|6255146|ET|47|343291","Earth|Africa|Ethiopia|Bīnshangul Gumuz|Asosa",1,1
"P044613","P044613_7670725",3,7670725,"Awi",10.96059,36.69687,"ADM2","second-order administrative division","6295630|6255146|ET|46|7670725","Earth|Africa|Ethiopia|Amhara|Awi",1,1
"P044613","P044613_7839144",3,7839144,"Bale",6.92193,40.45258,"ADM2","second-order administrative division","6295630|6255146|ET|51|7839144","Earth|Africa|Ethiopia|Oromiya|Bale",1,1
"P044613","P044613_331677",3,331677,"Bench Maji Zone",6.45994,35.30549,"ADM2","second-order administrative division","6295630|6255146|ET|54|331677","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Bench Maji Zone",1,1
"P044613","P044613_7869875",3,7869875,"Central Tigray Zone",13.78507,38.82055,"ADM2","second-order administrative division","6295630|6255146|ET|53|7869875","Earth|Africa|Ethiopia|Tigray|Central Tigray Zone",1,1
"P044613","P044613_7670720",3,7670720,"East Shewa Zone",8.21353,38.84809,"ADM2","second-order administrative division","6295630|6255146|ET|51|7670720","Earth|Africa|Ethiopia|Oromiya|East Shewa Zone",1,1
"P044613","P044613_7670721",3,7670721,"East Wellega Zone",9.51928,36.75762,"ADM2","second-order administrative division","6295630|6255146|ET|51|7670721","Earth|Africa|Ethiopia|Oromiya|East Wellega Zone",1,1
"P044613","P044613_7670724",3,7670724,"East Gojjam Zone",10.52907,37.85282,"ADM2","second-order administrative division","6295630|6255146|ET|46|7670724","Earth|Africa|Ethiopia|Amhara|East Gojjam Zone",1,1
"P044613","P044613_7732970",3,7732970,"East Harerghe Zone",8.70114,42.00241,"ADM2","second-order administrative division","6295630|6255146|ET|51|7732970","Earth|Africa|Ethiopia|Oromiya|East Harerghe Zone",1,1
"P044613","P044613_7869879",3,7869879,"Eastern Tigray Zone",14.1154,39.58699,"ADM2","second-order administrative division","6295630|6255146|ET|53|7869879","Earth|Africa|Ethiopia|Tigray|Eastern Tigray Zone",1,1
"P044613","P044613_9159975",3,9159975,"Gamo Gofa Zone",6.25,36.9968230592118,"ADM2","second-order administrative division","6295630|6255146|ET|54|9159975","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Gamo Gofa Zone",1,1
"P044613","P044613_8299785",3,8299785,"Guji Zone",5.588,39.067,"ADM2","second-order administrative division","6295630|6255146|ET|51|8299785","Earth|Africa|Ethiopia|Oromiya|Guji Zone",1,1
"P044613","P044613_341021",3,341021,"Guraghe Zone",8.25,37.9990183060418,"ADM2","second-order administrative division","6295630|6255146|ET|54|341021","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Guraghe Zone",1,1
"P044613","P044613_333384",3,333384,"Hadiya Zone",7.4908821718541,37.75,"ADM2","second-order administrative division","6295630|6255146|ET|54|333384","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Hadiya Zone",1,1
"P044613","P044613_7732965",3,7732965,"Illubabor Zone",8.27526,35.75596,"ADM2","second-order administrative division","6295630|6255146|ET|51|7732965","Earth|Africa|Ethiopia|Oromiya|Illubabor Zone",1,1
"P044613","P044613_333766",3,333766,"Jimma Zone",7.66667,37.00441058088,"ADM2","second-order administrative division","6295630|6255146|ET|51|333766","Earth|Africa|Ethiopia|Oromiya|Jimma Zone",1,1
"P044613","P044613_333465",3,333465,"Kaffa Zone",7.17966,36.0479,"ADM2","second-order administrative division","6295630|6255146|ET|54|333465","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Kaffa Zone",1,1
"P044613","P044613_7874607",3,7874607,"Metekel",10.42673,35.71975,"ADM2","second-order administrative division","6295630|6255146|ET|47|7874607","Earth|Africa|Ethiopia|Bīnshangul Gumuz|Metekel",1,1
"P044613","P044613_7670714",3,7670714,"North Shewa Zone",9.66915,38.8124,"ADM2","second-order administrative division","6295630|6255146|ET|51|7670714","Earth|Africa|Ethiopia|Oromiya|North Shewa Zone",1,1
"P044613","P044613_7670726",3,7670726,"North Gondar Zone",12.65807,37.08837,"ADM2","second-order administrative division","6295630|6255146|ET|46|7670726","Earth|Africa|Ethiopia|Amhara|North Gondar Zone",1,1
"P044613","P044613_7869862",3,7869862,"North Wollo Zone",11.92,39.1,"ADM2","second-order administrative division","6295630|6255146|ET|46|7869862","Earth|Africa|Ethiopia|Amhara|North Wollo Zone",1,1
"P044613","P044613_8051207",3,8051207,"North Shewa Zone",9.769,39.668,"ADM2","second-order administrative division","6295630|6255146|ET|46|8051207","Earth|Africa|Ethiopia|Amhara|North Shewa Zone",1,1
"P044613","P044613_9165721",3,9165721,"Oromia Zone",10.66667,40.0129414276526,"ADM2","second-order administrative division","6295630|6255146|ET|46|9165721","Earth|Africa|Ethiopia|Amhara|Oromia Zone",1,1
"P044613","P044613_8299784",3,8299784,"Sidama Zone",6.718,38.448,"ADM2","second-order administrative division","6295630|6255146|ET|54|8299784","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Sidama Zone",1,1
"P044613","P044613_7670717",3,7670717,"South West Shewa",8.60917,38.23534,"ADM2","second-order administrative division","6295630|6255146|ET|51|7670717","Earth|Africa|Ethiopia|Oromiya|South West Shewa",1,1
"P044613","P044613_7729829",3,7729829,"South Omo",5.46208,36.40148,"ADM2","second-order administrative division","6295630|6255146|ET|54|7729829","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|South Omo",1,1
"P044613","P044613_7732961",3,7732961,"South Wollo Zone",10.9908854307685,39.25,"ADM2","second-order administrative division","6295630|6255146|ET|46|7732961","Earth|Africa|Ethiopia|Amhara|South Wollo Zone",1,1
"P044613","P044613_7869861",3,7869861,"South Gondar Zone",11.8385,38.09954,"ADM2","second-order administrative division","6295630|6255146|ET|46|7869861","Earth|Africa|Ethiopia|Amhara|South Gondar Zone",1,1
"P044613","P044613_7667868",3,7667868,"Southern Tigray Zone",12.96033,39.52831,"ADM2","second-order administrative division","6295630|6255146|ET|53|7667868","Earth|Africa|Ethiopia|Tigray|Southern Tigray Zone",1,1
"P044613","P044613_7670715",3,7670715,"West Shewa Zone",9.13948,37.85016,"ADM2","second-order administrative division","6295630|6255146|ET|51|7670715","Earth|Africa|Ethiopia|Oromiya|West Shewa Zone",1,1
"P044613","P044613_7670722",3,7670722,"West Gojjam Zone",11.12001,37.17504,"ADM2","second-order administrative division","6295630|6255146|ET|46|7670722","Earth|Africa|Ethiopia|Amhara|West Gojjam Zone",1,1
"P044613","P044613_7732966",3,7732966,"West Wellaga Zone",9.17283,35.05279,"ADM2","second-order administrative division","6295630|6255146|ET|51|7732966","Earth|Africa|Ethiopia|Oromiya|West Wellaga Zone",1,1
"P044613","P044613_7732969",3,7732969,"West Harerghe Zone",8.67245,40.84885,"ADM2","second-order administrative division","6295630|6255146|ET|51|7732969","Earth|Africa|Ethiopia|Oromiya|West Harerghe Zone",1,1
"P044613","P044613_326423",3,326423,"Wolayita Zone",6.84312,37.70051,"ADM2","second-order administrative division","6295630|6255146|ET|54|326423","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Wolayita Zone",1,1
"P044674","P044674_9165816",3,9165816,"Af'abet",16.18333,38.68333,"ADM2","second-order administrative division","6295630|6255146|ER|06|9165816","Earth|Africa|Eritrea|Northern Red Sea Region|Af'abet",1,1
"P044674","P044674_9165822",3,9165822,"Dghe",15.66237,37.54646,"ADM2","second-order administrative division","6295630|6255146|ER|04|9165822","Earth|Africa|Eritrea|Gash-Barka Region|Dghe",1,1
"P044674","P044674_9166042",3,9166042,"Kerkebet",16.1,37.41667,"ADM2","second-order administrative division","6295630|6255146|ER|01|9166042","Earth|Africa|Eritrea|Anseba Region|Kerkebet",1,1
"P045091","P045091_7688803",3,7688803,"Bugesera District",-2.23456,30.14825,"ADM2","second-order administrative division","6295630|6255146|RW|11|7688803","Earth|Africa|Rwanda|Eastern Province|Bugesera District",1,1
"P045091","P045091_7688810",3,7688810,"Gakenke District",-1.6981,29.78543,"ADM2","second-order administrative division","6295630|6255146|RW|13|7688810","Earth|Africa|Rwanda|Northern Province|Gakenke District",1,1
"P045091","P045091_7690204",3,7690204,"Gasabo District",-1.8847,30.13141,"ADM2","second-order administrative division","6295630|6255146|RW|12|7690204","Earth|Africa|Rwanda|Kigali|Gasabo District",1,1
"P045091","P045091_7690220",3,7690220,"Gisagara District",-2.61811,29.85022,"ADM2","second-order administrative division","6295630|6255146|RW|15|7690220","Earth|Africa|Rwanda|Southern Province|Gisagara District",1,1
"P045091","P045091_7688801",3,7688801,"Kayonza District",-1.85101,30.65102,"ADM2","second-order administrative division","6295630|6255146|RW|11|7688801","Earth|Africa|Rwanda|Eastern Province|Kayonza District",1,1
"P045091","P045091_7690206",3,7690206,"Kicukiro District",-2.00391,30.14696,"ADM2","second-order administrative division","6295630|6255146|RW|12|7690206","Earth|Africa|Rwanda|Kigali|Kicukiro District",1,1
"P045091","P045091_7688809",3,7688809,"Musanze District",-1.50763,29.60662,"ADM2","second-order administrative division","6295630|6255146|RW|13|7688809","Earth|Africa|Rwanda|Northern Province|Musanze District",1,1
"P045091","P045091_7690207",3,7690207,"Nyabihu District",-1.65275,29.50684,"ADM2","second-order administrative division","6295630|6255146|RW|14|7690207","Earth|Africa|Rwanda|Western Province|Nyabihu District",1,1
"P045091","P045091_7690217",3,7690217,"Nyanza District",-2.33692,29.7945,"ADM2","second-order administrative division","6295630|6255146|RW|15|7690217","Earth|Africa|Rwanda|Southern Province|Nyanza District",1,1
"P045091","P045091_7690205",3,7690205,"Nyarugenge District",-1.99095,30.02127,"ADM2","second-order administrative division","6295630|6255146|RW|12|7690205","Earth|Africa|Rwanda|Kigali|Nyarugenge District",1,1
"P045091","P045091_7688802",3,7688802,"Rwamagana District",-1.97281,30.35428,"ADM2","second-order administrative division","6295630|6255146|RW|11|7688802","Earth|Africa|Rwanda|Eastern Province|Rwamagana District",1,1
"P045499","P045499_7910679",3,7910679,"Bahr El Bakar",30.92237,32.13487,"ADM2","second-order administrative division","6295630|6255146|EG|14|7910679","Earth|Africa|Egypt|Eastern Province|Bahr El Bakar",1,1
"P047762","P047762_159673",3,159673,"Handeni District",-5.55032,38.34768,"ADM2","second-order administrative division","6295630|6255146|TZ|18|159673","Earth|Africa|Tanzania|Tanga|Handeni District",1,1
"P047762","P047762_159384",3,159384,"Igunga District Council",-4.3514,33.70371,"ADM2","second-order administrative division","6295630|6255146|TZ|17|159384","Earth|Africa|Tanzania|Tabora|Igunga District Council",1,1
"P047762","P047762_159085",3,159085,"Iramba District Council",-4.42115,34.30268,"ADM2","second-order administrative division","6295630|6255146|TZ|16|159085","Earth|Africa|Tanzania|Singida|Iramba District Council",1,1
"P047762","P047762_157402",3,157402,"Kilosa District Council",-6.89673,36.97792,"ADM2","second-order administrative division","6295630|6255146|TZ|10|157402","Earth|Africa|Tanzania|Morogoro|Kilosa District Council",1,1
"P047762","P047762_156810",3,156810,"Kiteto District Council",-5.24047,36.69538,"ADM2","second-order administrative division","6295630|6255146|TZ|27|156810","Earth|Africa|Tanzania|Manyara|Kiteto District Council",1,1
"P047762","P047762_156509",3,156509,"Kondoa District Council",-4.70931,35.86227,"ADM2","second-order administrative division","6295630|6255146|TZ|03|156509","Earth|Africa|Tanzania|Dodoma|Kondoa District Council",1,1
"P047762","P047762_7647659",3,7647659,"Kongwa",-6.2,36.417,"ADM2","second-order administrative division","6295630|6255146|TZ|03|7647659","Earth|Africa|Tanzania|Dodoma|Kongwa",1,1
